game_format,n_players,players_stacks,__players_cards,__board_cards,me_position,me_name,me_categ,me_cards,me_hand,players_action,me_action,me_playing,_players_game_style,_players_bet_strategy
cash_game,2,"{0: 50, 1: 75}","{0: ('atr', '3co'), 1: ('kca', '3tr')}","('2ca', '6co', 'qpi', 'api', '8ca')",1,BB,-,"('kca', '3tr')",k3o,{0: 'call - '},,,{0: 'limper'},{0: 'agressive'}
cash_game,2,"{0: 200, 1: 100}","{0: ('6tr', 'tca'), 1: ('qtr', '4pi')}","('ktr', '6co', '7ca', '2tr', 'tco')",1,BB,-,"('qtr', '4pi')",q4o,{0: 'call - '},,,{0: 'limper'},{0: 'agressive'}
cash_game,2,"{0: 50, 1: 50}","{0: ('qca', '4pi'), 1: ('4tr', '7ca')}","('aco', 'kpi', 'api', '2co', '3tr')",0,SB,-,"('qca', '4pi')",q4o,{},,,{1: 'thight'},{1: 'agressive'}
cash_game,2,"{0: 150, 1: 400}","{0: ('3tr', '8ca'), 1: ('8co', '2co')}","('jpi', 'kpi', 'jca', 'aca', 'qca')",1,BB,-,"('8co', '2co')",82s,{0: 'raise - PO-3'},,,{0: 'thight'},{0: 'passive'}
cash_game,2,"{0: 200, 1: 150}","{0: ('9ca', '5pi'), 1: ('qpi', '6tr')}","('kpi', '4tr', '5co', 'atr', '3co')",1,BB,-,"('qpi', '6tr')",q6o,{0: 'call - '},,,{0: 'normal'},{0: 'normal'}
cash_game,4,"{0: 75, 1: 75, 2: 20, 3: 100}","{0: ('7pi', '9tr'), 1: ('2pi', '2co'), 2: ('6ca', '3ca'), 3: ('2tr', '5tr')}","('4pi', '9ca', '8pi', 'kco', 'aca')",1,BB,early,"('2pi', '2co')",22,"{0: 'call - ', 2: 'call - ', 3: 'call - '}",,,"{0: 'loose', 2: 'loose', 3: 'normal'}","{0: 'passive', 2: 'passive', 3: 'normal'}"
cash_game,4,"{0: 20, 1: 100, 2: 50, 3: 75}","{0: ('9tr', 'jco'), 1: ('ttr', 'jtr'), 2: ('kpi', '2tr'), 3: ('jpi', '2ca')}","('7ca', '6tr', 'tco', '3tr', '9ca')",1,BB,early,"('ttr', 'jtr')",jts,"{0: 'raise - PO-10', 2: 'raise - PO-2', 3: 'raise - BB-10'}",,,"{0: 'normal', 2: 'normal', 3: 'loose'}","{0: 'passive', 2: 'agressive', 3: 'agressive'}"
cash_game,4,"{0: 75, 1: 150, 2: 50, 3: 150}","{0: ('4ca', '8tr'), 1: ('tca', 'qpi'), 2: ('5tr', 'kca'), 3: ('ktr', '7pi')}","('jca', 'qco', '8pi', '4tr', '4co')",3,button,late,"('ktr', '7pi')",k7o,{2: 'raise - PO-3'},,,"{0: 'loose', 1: 'limper', 2: 'normal'}","{0: 'passive', 1: 'agressive', 2: 'agressive'}"
cash_game,2,"{0: 150, 1: 50}","{0: ('2ca', '5pi'), 1: ('6pi', 'atr')}","('2co', '4ca', 'jtr', 'kpi', 'qco')",0,SB,-,"('2ca', '5pi')",52o,{},,,{1: 'limper'},{1: 'normal'}
cash_game,3,"{0: 150, 1: 50, 2: 200}","{0: ('8pi', '5pi'), 1: ('2pi', 'tca'), 2: ('9tr', '4pi')}","('tco', 'jco', '9ca', 'jtr', '7ca')",2,button,late,"('9tr', '4pi')",94o,{},,,"{0: 'limper', 1: 'limper'}","{0: 'agressive', 1: 'agressive'}"
cash_game,4,"{0: 200, 1: 100, 2: 50, 3: 50}","{0: ('tco', 'jco'), 1: ('8pi', 'kco'), 2: ('4pi', '2ca'), 3: ('3ca', '4tr')}","('4co', '2pi', '7tr', '6co', '9tr')",3,button,late,"('3ca', '4tr')",43o,{2: 'raise - BB-10'},,,"{0: 'loose', 1: 'thight', 2: 'thight'}","{0: 'agressive', 1: 'agressive', 2: 'agressive'}"
cash_game,2,"{0: 150, 1: 150}","{0: ('8pi', '9co'), 1: ('qtr', '8ca')}","('tca', '8co', '2tr', '5pi', '6ca')",1,BB,-,"('qtr', '8ca')",q8o,{0: 'raise - BB-4'},,,{0: 'normal'},{0: 'passive'}
cash_game,2,"{0: 200, 1: 100}","{0: ('6ca', '2co'), 1: ('9tr', '6co')}","('kpi', '5pi', 'tpi', 'qtr', '9ca')",1,BB,-,"('9tr', '6co')",96o,{0: 'raise - BB-4'},,,{0: 'normal'},{0: 'passive'}
cash_game,3,"{0: 100, 1: 150, 2: 100}","{0: ('7ca', '2tr'), 1: ('jpi', 'aca'), 2: ('9ca', '5tr')}","('atr', '8pi', 'kco', 'ktr', '4ca')",2,button,late,"('9ca', '5tr')",95o,{},,,"{0: 'limper', 1: 'limper'}","{0: 'passive', 1: 'passive'}"
cash_game,2,"{0: 150, 1: 150}","{0: ('8co', 'tco'), 1: ('api', '7tr')}","('7pi', '9co', '6tr', 'qpi', 'aco')",0,SB,-,"('8co', 'tco')",t8s,{},,,{1: 'normal'},{1: 'agressive'}
cash_game,4,"{0: 20, 1: 100, 2: 150, 3: 150}","{0: ('qca', 'atr'), 1: ('5tr', 'api'), 2: ('jco', '6tr'), 3: ('6ca', '5co')}","('2co', 'jpi', '9tr', '3co', 'ktr')",1,BB,early,"('5tr', 'api')",a5o,"{0: 'raise - PO-5', 2: 'raise - PO-2', 3: 'raise - BB-5'}",,,"{0: 'normal', 2: 'loose', 3: 'limper'}","{0: 'passive', 2: 'normal', 3: 'passive'}"
cash_game,2,"{0: 200, 1: 200}","{0: ('2co', '9tr'), 1: ('9ca', 'qtr')}","('6ca', 'qpi', 'kca', 'api', '4pi')",1,BB,-,"('9ca', 'qtr')",q9o,{0: 'raise - BB-10'},,,{0: 'limper'},{0: 'passive'}
cash_game,3,"{0: 200, 1: 50, 2: 150}","{0: ('6co', '6ca'), 1: ('jtr', '5tr'), 2: ('2pi', 'api')}","('tpi', 'qca', '9co', '7ca', 'jpi')",1,BB,middle,"('jtr', '5tr')",j5s,"{0: 'call - ', 2: 'call - '}",,,"{0: 'normal', 2: 'loose'}","{0: 'normal', 2: 'normal'}"
cash_game,2,"{0: 150, 1: 100}","{0: ('9pi', '5co'), 1: ('3co', '6pi')}","('8pi', '3tr', 'jca', '7co', 'ttr')",0,SB,-,"('9pi', '5co')",95o,{},,,{1: 'normal'},{1: 'agressive'}
cash_game,3,"{0: 150, 1: 20, 2: 150}","{0: ('qca', '5co'), 1: ('9tr', '5pi'), 2: ('7ca', 'aco')}","('3co', 'kca', '9pi', '9co', '2ca')",2,button,late,"('7ca', 'aco')",a7o,{},,,"{0: 'limper', 1: 'thight'}","{0: 'passive', 1: 'agressive'}"
